
Bank of America Corp,Last: 62.6699,Change:  0.6199
"Date: July 27, 2026 at 10:22 AM EDT",Bid: 62.66,Ask: 62.67,Size: 700*400,"Volume: 4,893,499"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Aug 28 2026,BAC260828C00064000,1.09,0.24,1.02,1.19,3,0.2131,0.403,0.0981,95,64.00,BAC260828P00064000,2.3,-0.53,2.09,2.4,1,0.2131,-0.6089,0.1016,3
Fri Aug 28 2026,BAC260828C00065000,0.72,0.155,0.68,0.75,14,0.2043,0.307,0.0911,2449,65.00,BAC260828P00065000,0,0,2.68,3.05,0,0.2041,-0.7094,0.0956,0
Fri Aug 28 2026,BAC260828C00066000,0.51,0.155,0.38,0.52,2,0.2002,0.2215,0.0785,368,66.00,BAC260828P00066000,4.53,0,3.4,3.85,0,0.2014,-0.8005,0.0842,1
Fri Aug 28 2026,BAC260828C00067000,0.28,0.045,0.24,0.35,3,0.2029,0.1522,0.0628,63,67.00,BAC260828P00067000,0,0,4.25,4.7,0,0.2007,-0.8766,0.0701,0
Fri Aug 28 2026,BAC260828C00068000,0.14,0,0.12,0.23,0,0.2013,0.1017,0.0473,29,68.00,BAC260828P00068000,7.65,0,5.25,5.65,0,0.2232,-0.9342,0.0564,6
Fri Aug 28 2026,BAC260828C00069000,0.1,0.005,0.08,0.13,1,0.2025,0.068,0.0344,29,69.00,BAC260828P00069000,8.55,0,6.1,6.65,0,0.2193,-0.9729,0.0394,0
Fri Aug 28 2026,BAC260828C00070000,0.06,0,0.01,0.11,0,0.2029,0.0466,0.0248,309,70.00,BAC260828P00070000,0,0,7.1,7.6,0,0.2214,-0.9922,0.0168,0
Fri Aug 28 2026,BAC260828C00071000,0,0,0.01,0.08,0,0.2136,0.0331,0.0181,0,71.00,BAC260828P00071000,0,0,8.1,8.6,0,0.2438,-0.9984,0.0045,0
Fri Aug 28 2026,BAC260828C00072000,0.02,-0.015,0.01,0.05,1,0.2195,0.0243,0.0135,0,72.00,BAC260828P00072000,0,0,9.1,9.6,0,0.2655,-1,0,0
Fri Aug 28 2026,BAC260828C00073000,0,0,0,0.06,0,0.2382,0.0186,0.0103,0,73.00,BAC260828P00073000,0,0,10.1,10.6,0,0.2866,-1,0,0
Fri Aug 28 2026,BAC260828C00074000,0,0,0,0.05,0,0.25,0.0146,0.008,0,74.00,BAC260828P00074000,0,0,11.1,11.6,0,0,-1,0,0
